CITY,COUNTYNAME,Combined_Key,index,Confirmed,Deaths,Recovered,FIPS,Lat,Long_,log_conf,ZIP
Spencerville,Mercer County,Ohio US,1903.0,0.5,0.0,0.0,39107.0,40.54043046,-84.62912742,0.0,45887.0
Spencerville,Montgomery County,Maryland US,1985.5,117.0,1.0,0.0,24031.0,39.13676329,-77.20358245,4.272194306720011,20868.0
Speonk,Suffolk County,New York US,2720.5,2070.0,18.5,0.0,36103.0,40.88320119,-72.8012172,10.98507652172739,11972.0
Sperry,Des Moines County,Iowa US,770.0,0.5,0.0,0.0,19057.0,40.92012606,-91.18326592,0.0,52650.0
Sperry,Osage County,Oklahoma US,2158.0,0.5,0.0,0.0,40113.0,36.62888819,-96.39635704,0.0,74073.0
Sperry,Tulsa County,Oklahoma US,2838.5,19.5,1.0,0.0,40143.0,36.11939621,-95.94013939,1.6067171935841447,74073.0
Sperryville,Culpeper County,Virginia US,681.0,2.0,0.0,0.0,51047.0,38.48199985,-77.95630870000002,0.09061905828945654,22740.0
Sperryville,Madison County,Virginia US,1774.0,1.0,0.0,0.0,51113.0,38.41531222,-78.28220331,0.0,22740.0
Spicewood,Blanco County,Texas US,217.0,1.0,0.0,0.0,48031.0,30.26640707,-98.3999852,0.0,78669.0
Spicewood,Burnet County,Texas US,319.0,1.0,0.0,0.0,48053.0,30.78801353,-98.181887,0.0,78669.0
Spicewood,Travis County,Texas US,2823.5,92.0,0.0,0.0,48453.0,30.33432034,-97.7853562,3.853632771190748,78669.0
Spillville,Winneshiek County,Iowa US,3107.5,1.0,0.0,0.0,19191.0,43.29094334,-91.84422722,0.0,52168.0
Spinnerstown,Bucks County,Pennsylvania US,302.0,77.5,0.0,0.0,42017.0,40.33682119,-75.10836643,3.561825118184496,18968.0
Spirit lake,Kootenai County,Idaho US,1537.5,8.0,0.0,0.0,16055.0,47.67282258,-116.7020872,0.8155715246051087,83869.0
Splendora,Liberty County,Texas US,1659.5,1.0,0.0,0.0,48291.0,30.15152688,-94.81205615,0.0,77372.0
Splendora,Montgomery County,Texas US,1993.5,27.0,0.0,0.0,48339.0,30.30079133,-95.50572772,2.0392312006106934,77372.0
Spofford,Cheshire County,New Hampshire US,481.0,1.0,0.0,0.0,33005.0,42.92015988,-72.25311043,0.0,3462.0
Spokane,Christian County,Missouri US,507.0,2.0,0.0,0.0,29043.0,36.9711783,-93.18537118,0.09061905828945654,65754.0
Spokane,Spokane County,Washington US,2650.5,31.0,0.0,0.0,53063.0,47.62113146,-117.4046494,2.2222462449311697,99214.0
Spotswood,Middlesex County,New Jersey US,1916.5,296.5,0.0,0.0,34023.0,40.43629879,-74.41426991,6.107071466649215,8884.0
Spotsylvania,Orange County,Virginia US,2150.0,1.0,0.0,0.0,51137.0,38.24530219,-78.01560400000002,0.0,22551.0
Spotsylvania,Spotsylvania County,Virginia US,2651.5,2.5,0.0,0.0,51177.0,38.18574462,-77.655399,0.15913187499736076,22552.0
Spottsville,Henderson County,Kentucky US,1239.5,2.0,0.0,0.0,21101.0,37.79344553,-87.57392021,0.09061905828945654,42458.0
Spraggs,Greene County,Pennsylvania US,1122.0,1.0,0.0,0.0,42059.0,39.85746531,-80.22357106,0.04530952914472827,15362.0
Sprague,Adams County,Washington US,18.0,1.0,0.0,0.0,53001.0,46.98299757,-118.5601734,0.0,99032.0
Sprague,Lancaster County,Nebraska US,1582.5,2.5,0.0,0.0,31109.0,40.78416049,-96.68777155,0.15913187499736076,68438.0
Sprague,Lincoln County,Washington US,1683.5,1.0,0.0,0.0,53043.0,47.57705241,-118.4194388,0.0,99032.0
Sprague,Spokane County,Washington US,2650.5,31.0,0.0,0.0,53063.0,47.62113146,-117.4046494,2.2222462449311697,99032.0
Sprague river,Klamath County,Oregon US,1522.5,1.0,0.0,0.0,41035.0,42.68762984,-121.64964609999998,0.0,97639.0
Sprakers,Montgomery County,New York US,1988.5,3.5,0.0,0.0,36057.0,42.90123494,-74.44011632,0.2950604624315456,12166.0
Sprakers,Schoharie County,New York US,2544.5,1.5,0.0,0.0,36095.0,42.58831742,-74.44339029999998,0.04530952914472827,12166.0
Spreckels,Monterey County,California US,1975.5,22.0,1.0,0.0,6053.0,36.21862405,-121.2413397,1.798831060682256,93962.0
