Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,Latitude,Longitude
Jilin,Mainland China,2020-02-14T00:43:02,86.0,1.0,25.0,2020-02-14,,
Ningxia,Mainland China,2020-02-14T01:43:02,67.0,0.0,24.0,2020-02-14,,
,Singapore,2020-02-14T12:43:02,67.0,0.0,17.0,2020-02-14,,
Inner Mongolia,Mainland China,2020-02-14T02:03:08,65.0,0.0,6.0,2020-02-14,,
Xinjiang,Mainland China,2020-02-14T01:13:06,65.0,1.0,6.0,2020-02-14,,
Hong Kong,Hong Kong,2020-02-14T09:03:12,56.0,1.0,1.0,2020-02-14,,
,Thailand,2020-02-13T17:53:03,33.0,0.0,12.0,2020-02-14,,
,Japan,2020-02-14T03:53:02,29.0,1.0,9.0,2020-02-14,,
,South Korea,2020-02-12T14:43:03,28.0,0.0,7.0,2020-02-14,,
,Malaysia,2020-02-13T10:53:02,19.0,0.0,3.0,2020-02-14,,
Qinghai,Mainland China,2020-02-13T08:43:08,18.0,0.0,11.0,2020-02-14,,
Taiwan,Taiwan,2020-02-14T02:13:06,18.0,0.0,2.0,2020-02-14,,
,Germany,2020-02-13T15:13:11,16.0,0.0,1.0,2020-02-14,,
,Vietnam,2020-02-13T06:33:02,16.0,0.0,7.0,2020-02-14,,
,France,2020-02-12T18:53:02,11.0,0.0,2.0,2020-02-14,,
Macau,Macau,2020-02-13T14:13:06,10.0,0.0,3.0,2020-02-14,,
,UK,2020-02-12T19:03:06,9.0,0.0,1.0,2020-02-14,,
,United Arab Emirates,2020-02-12T00:33:02,8.0,0.0,1.0,2020-02-14,,
Queensland,Australia,2020-02-09T19:33:02,5.0,0.0,0.0,2020-02-14,,
New South Wales,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-14,,
Victoria,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-14,,
British Columbia,Canada,2020-02-07T05:43:03,4.0,0.0,0.0,2020-02-14,,
,India,2020-02-13T18:53:02,3.0,0.0,0.0,2020-02-14,,
,Italy,2020-02-07T17:53:02,3.0,0.0,0.0,2020-02-14,,
,Philippines,2020-02-12T07:43:02,3.0,1.0,1.0,2020-02-14,,
South Australia,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2020-02-14,,
"Toronto, ON",Canada,2020-02-04T00:13:06,2.0,0.0,0.0,2020-02-14,,
,Russia,2020-02-12T14:43:03,2.0,0.0,2.0,2020-02-14,,
,Spain,2020-02-09T20:33:03,2.0,0.0,0.0,2020-02-14,,
"Chicago, IL",US,2020-02-09T19:03:03,2.0,0.0,2.0,2020-02-14,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,2020-02-14,,
"San Diego County, CA",US,2020-02-13T03:13:08,2.0,0.0,0.0,2020-02-14,,
"Santa Clara, CA",US,2020-02-03T00:43:02,2.0,0.0,0.0,2020-02-14,,
,Belgium,2020-02-04T15:43:02,1.0,0.0,0.0,2020-02-14,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,2020-02-14,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,2020-02-14,,
,Egypt,2020-02-14T23:53:02,1.0,0.0,0.0,2020-02-14,,
,Finland,2020-02-12T00:03:12,1.0,0.0,1.0,2020-02-14,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,2020-02-14,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,2020-02-14,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,2020-02-14,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,2020-02-14,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-14,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-14,,
"Madison, WI",US,2020-02-05T21:53:02,1.0,0.0,0.0,2020-02-14,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-14,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,2020-02-14,,
"Seattle, WA",US,2020-02-09T07:03:04,1.0,0.0,1.0,2020-02-14,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-14,,
Hubei,Mainland China,2020-02-15T23:13:05,56249.0,1596.0,5623.0,2020-02-15,,
Guangdong,Mainland China,2020-02-15T14:03:04,1294.0,2.0,410.0,2020-02-15,,
Henan,Mainland China,2020-02-15T12:13:08,1212.0,13.0,391.0,2020-02-15,,
Zhejiang,Mainland China,2020-02-15T11:23:17,1162.0,0.0,428.0,2020-02-15,,
Hunan,Mainland China,2020-02-15T13:03:04,1001.0,2.0,425.0,2020-02-15,,
Anhui,Mainland China,2020-02-15T12:13:08,950.0,6.0,221.0,2020-02-15,,
Jiangxi,Mainland China,2020-02-15T01:33:02,913.0,1.0,210.0,2020-02-15,,
Jiangsu,Mainland China,2020-02-15T12:13:08,604.0,0.0,186.0,2020-02-15,,
Chongqing,Mainland China,2020-02-15T23:23:07,544.0,5.0,184.0,2020-02-15,,
Shandong,Mainland China,2020-02-15T11:23:17,532.0,2.0,156.0,2020-02-15,,
Sichuan,Mainland China,2020-02-15T08:43:03,470.0,1.0,119.0,2020-02-15,,
Heilongjiang,Mainland China,2020-02-15T11:43:01,425.0,11.0,68.0,2020-02-15,,
Beijing,Mainland China,2020-02-15T09:53:01,375.0,4.0,98.0,2020-02-15,,
Shanghai,Mainland China,2020-02-15T03:13:06,326.0,1.0,124.0,2020-02-15,,
Hebei,Mainland China,2020-02-15T13:03:04,291.0,3.0,101.0,2020-02-15,,
Fujian,Mainland China,2020-02-15T13:03:04,285.0,0.0,71.0,2020-02-15,,
Diamond Princess cruise ship,Others,2020-02-15T17:03:04,285.0,0.0,0.0,2020-02-15,,
Guangxi,Mainland China,2020-02-15T06:33:01,235.0,2.0,44.0,2020-02-15,,
Shaanxi,Mainland China,2020-02-15T12:13:08,232.0,0.0,60.0,2020-02-15,,
Yunnan,Mainland China,2020-02-15T06:33:01,168.0,0.0,42.0,2020-02-15,,
Hainan,Mainland China,2020-02-15T11:23:17,162.0,4.0,39.0,2020-02-15,,
Guizhou,Mainland China,2020-02-15T14:53:04,143.0,1.0,41.0,2020-02-15,,
Shanxi,Mainland China,2020-02-15T23:13:05,128.0,0.0,46.0,2020-02-15,,
Tianjin,Mainland China,2020-02-15T13:43:01,122.0,3.0,37.0,2020-02-15,,
Liaoning,Mainland China,2020-02-15T09:53:01,119.0,1.0,31.0,2020-02-15,,
Gansu,Mainland China,2020-02-15T12:13:08,90.0,2.0,49.0,2020-02-15,,
Jilin,Mainland China,2020-02-15T12:13:08,88.0,1.0,26.0,2020-02-15,,
,Singapore,2020-02-15T23:53:02,72.0,0.0,18.0,2020-02-15,,
Ningxia,Mainland China,2020-02-15T08:43:03,70.0,0.0,33.0,2020-02-15,,
Xinjiang,Mainland China,2020-02-15T09:53:01,70.0,1.0,10.0,2020-02-15,,
Inner Mongolia,Mainland China,2020-02-15T14:03:04,68.0,0.0,7.0,2020-02-15,,
Hong Kong,Hong Kong,2020-02-14T09:03:12,56.0,1.0,1.0,2020-02-15,,
,Japan,2020-02-15T17:43:06,43.0,1.0,12.0,2020-02-15,,
,Thailand,2020-02-13T17:53:03,33.0,0.0,12.0,2020-02-15,,
,South Korea,2020-02-15T23:33:02,28.0,0.0,9.0,2020-02-15,,
,Malaysia,2020-02-15T23:43:02,22.0,0.0,7.0,2020-02-15,,
Qinghai,Mainland China,2020-02-15T08:43:03,18.0,0.0,13.0,2020-02-15,,
Taiwan,Taiwan,2020-02-15T03:43:02,18.0,0.0,2.0,2020-02-15,,
,Germany,2020-02-13T15:13:11,16.0,0.0,1.0,2020-02-15,,
,Vietnam,2020-02-13T06:33:02,16.0,0.0,7.0,2020-02-15,,
,France,2020-02-15T20:53:02,12.0,1.0,4.0,2020-02-15,,
Macau,Macau,2020-02-13T14:13:06,10.0,0.0,3.0,2020-02-15,,
,UK,2020-02-12T19:03:06,9.0,0.0,1.0,2020-02-15,,
,United Arab Emirates,2020-02-15T06:03:03,8.0,0.0,3.0,2020-02-15,,
Queensland,Australia,2020-02-09T19:33:02,5.0,0.0,0.0,2020-02-15,,
New South Wales,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-15,,
Victoria,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-15,,
British Columbia,Canada,2020-02-07T05:43:03,4.0,0.0,0.0,2020-02-15,,
,India,2020-02-13T18:53:02,3.0,0.0,0.0,2020-02-15,,
,Italy,2020-02-07T17:53:02,3.0,0.0,0.0,2020-02-15,,
,Philippines,2020-02-12T07:43:02,3.0,1.0,1.0,2020-02-15,,
South Australia,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2020-02-15,,
"Toronto, ON",Canada,2020-02-04T00:13:06,2.0,0.0,0.0,2020-02-15,,
,Russia,2020-02-12T14:43:03,2.0,0.0,2.0,2020-02-15,,
,Spain,2020-02-15T17:23:04,2.0,0.0,2.0,2020-02-15,,
"Chicago, IL",US,2020-02-09T19:03:03,2.0,0.0,2.0,2020-02-15,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,2020-02-15,,
"San Diego County, CA",US,2020-02-13T03:13:08,2.0,0.0,0.0,2020-02-15,,
"Santa Clara, CA",US,2020-02-03T00:43:02,2.0,0.0,0.0,2020-02-15,,
,Belgium,2020-02-04T15:43:02,1.0,0.0,0.0,2020-02-15,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,2020-02-15,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,2020-02-15,,
,Egypt,2020-02-14T23:53:02,1.0,0.0,0.0,2020-02-15,,
,Finland,2020-02-12T00:03:12,1.0,0.0,1.0,2020-02-15,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,2020-02-15,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,2020-02-15,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,2020-02-15,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,2020-02-15,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-15,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-15,,
"Madison, WI",US,2020-02-05T21:53:02,1.0,0.0,0.0,2020-02-15,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-15,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,2020-02-15,,
"Seattle, WA",US,2020-02-09T07:03:04,1.0,0.0,1.0,2020-02-15,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-15,,
Hubei,Mainland China,2020-02-16T23:53:01,58182.0,1696.0,6639.0,2020-02-16,,
Guangdong,Mainland China,2020-02-16T12:03:06,1316.0,2.0,465.0,2020-02-16,,
Henan,Mainland China,2020-02-16T13:53:03,1231.0,13.0,440.0,2020-02-16,,
Zhejiang,Mainland China,2020-02-16T09:33:02,1167.0,0.0,456.0,2020-02-16,,
Hunan,Mainland China,2020-02-16T13:13:04,1004.0,3.0,464.0,2020-02-16,,
Anhui,Mainland China,2020-02-16T08:33:02,962.0,6.0,255.0,2020-02-16,,
Jiangxi,Mainland China,2020-02-16T10:03:06,925.0,1.0,240.0,2020-02-16,,
Jiangsu,Mainland China,2020-02-16T09:33:02,617.0,0.0,218.0,2020-02-16,,
Chongqing,Mainland China,2020-02-16T23:53:01,551.0,5.0,207.0,2020-02-16,,
Shandong,Mainland China,2020-02-16T12:03:06,537.0,2.0,173.0,2020-02-16,,
Sichuan,Mainland China,2020-02-16T10:03:06,481.0,3.0,131.0,2020-02-16,,
Heilongjiang,Mainland China,2020-02-16T13:53:03,445.0,11.0,79.0,2020-02-16,,
Beijing,Mainland China,2020-02-16T10:03:06,380.0,4.0,108.0,2020-02-16,,
Diamond Princess cruise ship,Others,2020-02-16T03:43:02,355.0,0.0,0.0,2020-02-16,,
Shanghai,Mainland China,2020-02-16T02:53:02,328.0,1.0,140.0,2020-02-16,,
Hebei,Mainland China,2020-02-16T12:03:06,300.0,3.0,105.0,2020-02-16,,
Fujian,Mainland China,2020-02-16T12:03:06,287.0,0.0,82.0,2020-02-16,,
Guangxi,Mainland China,2020-02-16T12:03:06,237.0,2.0,49.0,2020-02-16,,
Shaanxi,Mainland China,2020-02-16T13:53:03,236.0,0.0,71.0,2020-02-16,,
Yunnan,Mainland China,2020-02-16T09:53:01,171.0,0.0,42.0,2020-02-16,,
Hainan,Mainland China,2020-02-16T12:03:06,162.0,4.0,52.0,2020-02-16,,
Guizhou,Mainland China,2020-02-16T09:13:09,144.0,1.0,46.0,2020-02-16,,
Shanxi,Mainland China,2020-02-16T23:53:01,129.0,0.0,50.0,2020-02-16,,
Tianjin,Mainland China,2020-02-16T12:23:02,124.0,3.0,45.0,2020-02-16,,
Liaoning,Mainland China,2020-02-16T12:03:06,121.0,1.0,40.0,2020-02-16,,
Gansu,Mainland China,2020-02-16T13:53:03,90.0,2.0,54.0,2020-02-16,,
Jilin,Mainland China,2020-02-16T10:03:06,89.0,1.0,30.0,2020-02-16,,
,Singapore,2020-02-16T16:23:06,75.0,0.0,18.0,2020-02-16,,
Xinjiang,Mainland China,2020-02-16T08:33:02,71.0,1.0,12.0,2020-02-16,,
Inner Mongolia,Mainland China,2020-02-16T08:33:02,70.0,0.0,8.0,2020-02-16,,
Ningxia,Mainland China,2020-02-15T08:43:03,70.0,0.0,33.0,2020-02-16,,
,Japan,2020-02-16T17:43:03,59.0,1.0,12.0,2020-02-16,,
Hong Kong,Hong Kong,2020-02-16T09:53:01,57.0,1.0,2.0,2020-02-16,,
,Thailand,2020-02-16T18:03:02,34.0,0.0,14.0,2020-02-16,,
,South Korea,2020-02-16T01:33:02,29.0,0.0,9.0,2020-02-16,,
,Malaysia,2020-02-15T23:43:02,22.0,0.0,7.0,2020-02-16,,
Taiwan,Taiwan,2020-02-16T11:23:06,20.0,1.0,2.0,2020-02-16,,
Qinghai,Mainland China,2020-02-15T08:43:03,18.0,0.0,13.0,2020-02-16,,
,Germany,2020-02-13T15:13:11,16.0,0.0,1.0,2020-02-16,,
,Vietnam,2020-02-13T06:33:02,16.0,0.0,7.0,2020-02-16,,
,France,2020-02-15T20:53:02,12.0,1.0,4.0,2020-02-16,,
Macau,Macau,2020-02-16T12:03:06,10.0,0.0,5.0,2020-02-16,,
,UK,2020-02-16T16:23:06,9.0,0.0,8.0,2020-02-16,,
,United Arab Emirates,2020-02-16T20:43:02,9.0,0.0,4.0,2020-02-16,,
Queensland,Australia,2020-02-09T19:33:02,5.0,0.0,0.0,2020-02-16,,
New South Wales,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-16,,
Victoria,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-16,,
British Columbia,Canada,2020-02-07T05:43:03,4.0,0.0,0.0,2020-02-16,,
,India,2020-02-16T07:43:02,3.0,0.0,3.0,2020-02-16,,
,Italy,2020-02-07T17:53:02,3.0,0.0,0.0,2020-02-16,,
,Philippines,2020-02-12T07:43:02,3.0,1.0,1.0,2020-02-16,,
South Australia,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2020-02-16,,
"Toronto, ON",Canada,2020-02-04T00:13:06,2.0,0.0,0.0,2020-02-16,,
,Russia,2020-02-12T14:43:03,2.0,0.0,2.0,2020-02-16,,
,Spain,2020-02-15T17:23:04,2.0,0.0,2.0,2020-02-16,,
"Chicago, IL",US,2020-02-09T19:03:03,2.0,0.0,2.0,2020-02-16,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,2020-02-16,,
"San Diego County, CA",US,2020-02-13T03:13:08,2.0,0.0,0.0,2020-02-16,,
"Santa Clara, CA",US,2020-02-03T00:43:02,2.0,0.0,0.0,2020-02-16,,
,Belgium,2020-02-04T15:43:02,1.0,0.0,0.0,2020-02-16,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,2020-02-16,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,2020-02-16,,
,Egypt,2020-02-14T23:53:02,1.0,0.0,0.0,2020-02-16,,
,Finland,2020-02-12T00:03:12,1.0,0.0,1.0,2020-02-16,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,2020-02-16,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,2020-02-16,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,2020-02-16,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,2020-02-16,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-16,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-16,,
"Madison, WI",US,2020-02-05T21:53:02,1.0,0.0,0.0,2020-02-16,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-16,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,2020-02-16,,
"Seattle, WA",US,2020-02-09T07:03:04,1.0,0.0,1.0,2020-02-16,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-16,,
Hubei,Mainland China,2020-02-17T23:13:06,59989.0,1789.0,7862.0,2020-02-17,,
Guangdong,Mainland China,2020-02-17T12:43:02,1322.0,4.0,524.0,2020-02-17,,
Henan,Mainland China,2020-02-17T14:53:02,1246.0,16.0,509.0,2020-02-17,,
Zhejiang,Mainland China,2020-02-17T11:23:06,1171.0,0.0,507.0,2020-02-17,,
Hunan,Mainland China,2020-02-17T11:43:01,1006.0,3.0,498.0,2020-02-17,,
Anhui,Mainland China,2020-02-17T09:13:07,973.0,6.0,280.0,2020-02-17,,
Jiangxi,Mainland China,2020-02-17T01:33:02,930.0,1.0,275.0,2020-02-17,,
Jiangsu,Mainland China,2020-02-17T10:23:04,626.0,0.0,258.0,2020-02-17,,
Chongqing,Mainland China,2020-02-17T23:13:06,553.0,5.0,225.0,2020-02-17,,
Shandong,Mainland China,2020-02-17T11:03:06,541.0,2.0,191.0,2020-02-17,,
Sichuan,Mainland China,2020-02-17T13:13:09,495.0,3.0,156.0,2020-02-17,,
Heilongjiang,Mainland China,2020-02-17T08:03:06,457.0,11.0,85.0,2020-02-17,,
Diamond Princess cruise ship,Others,2020-02-17T14:33:04,454.0,0.0,0.0,2020-02-17,,
Beijing,Mainland China,2020-02-17T01:23:02,381.0,4.0,114.0,2020-02-17,,
Shanghai,Mainland China,2020-02-17T23:53:02,333.0,1.0,161.0,2020-02-17,,
Hebei,Mainland China,2020-02-17T13:03:06,301.0,3.0,122.0,2020-02-17,,
Fujian,Mainland China,2020-02-17T10:23:04,290.0,0.0,90.0,2020-02-17,,
Shaanxi,Mainland China,2020-02-17T11:43:01,240.0,0.0,79.0,2020-02-17,,
Guangxi,Mainland China,2020-02-17T10:23:04,238.0,2.0,53.0,2020-02-17,,
Yunnan,Mainland China,2020-02-17T10:23:04,171.0,0.0,47.0,2020-02-17,,
Hainan,Mainland China,2020-02-17T11:03:06,163.0,4.0,59.0,2020-02-17,,
Guizhou,Mainland China,2020-02-17T11:13:16,146.0,1.0,57.0,2020-02-17,,
Shanxi,Mainland China,2020-02-17T22:53:01,130.0,0.0,53.0,2020-02-17,,
Tianjin,Mainland China,2020-02-17T12:43:02,125.0,3.0,46.0,2020-02-17,,
Liaoning,Mainland China,2020-02-17T11:13:16,121.0,1.0,43.0,2020-02-17,,
Gansu,Mainland China,2020-02-17T14:53:02,91.0,2.0,58.0,2020-02-17,,
Jilin,Mainland China,2020-02-17T11:03:06,89.0,1.0,34.0,2020-02-17,,
,Singapore,2020-02-17T14:33:04,77.0,0.0,24.0,2020-02-17,,
Xinjiang,Mainland China,2020-02-17T01:53:01,75.0,1.0,12.0,2020-02-17,,
Inner Mongolia,Mainland China,2020-02-17T02:03:06,72.0,0.0,8.0,2020-02-17,,
Ningxia,Mainland China,2020-02-17T11:03:06,70.0,0.0,35.0,2020-02-17,,
,Japan,2020-02-17T14:33:04,66.0,1.0,12.0,2020-02-17,,
Hong Kong,Hong Kong,2020-02-17T22:53:01,60.0,1.0,2.0,2020-02-17,,
,Thailand,2020-02-17T07:33:02,35.0,0.0,15.0,2020-02-17,,
,South Korea,2020-02-17T23:43:01,30.0,0.0,10.0,2020-02-17,,
,Malaysia,2020-02-15T23:43:02,22.0,0.0,7.0,2020-02-17,,
Taiwan,Taiwan,2020-02-17T15:43:02,22.0,1.0,2.0,2020-02-17,,
Qinghai,Mainland China,2020-02-15T08:43:03,18.0,0.0,13.0,2020-02-17,,
,Germany,2020-02-13T15:13:11,16.0,0.0,1.0,2020-02-17,,
,Vietnam,2020-02-13T06:33:02,16.0,0.0,7.0,2020-02-17,,
,France,2020-02-15T20:53:02,12.0,1.0,4.0,2020-02-17,,
Macau,Macau,2020-02-16T12:03:06,10.0,0.0,5.0,2020-02-17,,
,UK,2020-02-16T16:23:06,9.0,0.0,8.0,2020-02-17,,
,United Arab Emirates,2020-02-16T20:43:02,9.0,0.0,4.0,2020-02-17,,
Queensland,Australia,2020-02-09T19:33:02,5.0,0.0,0.0,2020-02-17,,
British Columbia,Canada,2020-02-17T08:03:07,5.0,0.0,0.0,2020-02-17,,
New South Wales,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-17,,
Victoria,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,2020-02-17,,
,India,2020-02-16T07:43:02,3.0,0.0,3.0,2020-02-17,,
,Italy,2020-02-07T17:53:02,3.0,0.0,0.0,2020-02-17,,
,Philippines,2020-02-12T07:43:02,3.0,1.0,1.0,2020-02-17,,
South Australia,Australia,2020-02-17T08:13:09,2.0,0.0,2.0,2020-02-17,,
"Toronto, ON",Canada,2020-02-04T00:13:06,2.0,0.0,0.0,2020-02-17,,
,Russia,2020-02-12T14:43:03,2.0,0.0,2.0,2020-02-17,,
,Spain,2020-02-15T17:23:04,2.0,0.0,2.0,2020-02-17,,
"Chicago, IL",US,2020-02-09T19:03:03,2.0,0.0,2.0,2020-02-17,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,2020-02-17,,
"San Diego County, CA",US,2020-02-13T03:13:08,2.0,0.0,0.0,2020-02-17,,
"Santa Clara, CA",US,2020-02-03T00:43:02,2.0,0.0,0.0,2020-02-17,,
,Belgium,2020-02-17T04:23:06,1.0,0.0,1.0,2020-02-17,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,2020-02-17,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,2020-02-17,,
,Egypt,2020-02-14T23:53:02,1.0,0.0,0.0,2020-02-17,,
,Finland,2020-02-12T00:03:12,1.0,0.0,1.0,2020-02-17,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,2020-02-17,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,2020-02-17,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,2020-02-17,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,2020-02-17,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-17,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-17,,
"Madison, WI",US,2020-02-05T21:53:02,1.0,0.0,0.0,2020-02-17,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-17,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,2020-02-17,,
"Seattle, WA",US,2020-02-09T07:03:04,1.0,0.0,1.0,2020-02-17,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-17,,
Hubei,Mainland China,2020-02-18T23:13:11,61682.0,1921.0,9128.0,2020-02-18,,
Guangdong,Mainland China,2020-02-18T13:43:02,1328.0,4.0,565.0,2020-02-18,,
Henan,Mainland China,2020-02-18T14:23:02,1257.0,19.0,522.0,2020-02-18,,
Zhejiang,Mainland China,2020-02-18T12:23:02,1172.0,0.0,535.0,2020-02-18,,
Hunan,Mainland China,2020-02-18T13:43:02,1007.0,4.0,527.0,2020-02-18,,
Anhui,Mainland China,2020-02-18T13:43:02,982.0,6.0,361.0,2020-02-18,,
Jiangxi,Mainland China,2020-02-18T01:33:01,933.0,1.0,310.0,2020-02-18,,
Jiangsu,Mainland China,2020-02-18T12:33:02,629.0,0.0,280.0,2020-02-18,,
Chongqing,Mainland China,2020-02-18T23:23:03,555.0,5.0,254.0,2020-02-18,,
Shandong,Mainland China,2020-02-18T12:13:08,543.0,3.0,211.0,2020-02-18,,
Diamond Princess cruise ship,Others,2020-02-18T16:53:03,542.0,0.0,0.0,2020-02-18,,
Sichuan,Mainland China,2020-02-18T12:33:02,508.0,3.0,169.0,2020-02-18,,
Heilongjiang,Mainland China,2020-02-18T11:03:12,464.0,11.0,111.0,2020-02-18,,
Beijing,Mainland China,2020-02-18T02:13:06,387.0,4.0,122.0,2020-02-18,,
Shanghai,Mainland China,2020-02-18T05:03:08,333.0,1.0,177.0,2020-02-18,,
Hebei,Mainland China,2020-02-18T23:53:01,306.0,4.0,136.0,2020-02-18,,
Fujian,Mainland China,2020-02-18T09:43:08,292.0,0.0,93.0,2020-02-18,,
Guangxi,Mainland China,2020-02-18T12:33:02,242.0,2.0,69.0,2020-02-18,,
Shaanxi,Mainland China,2020-02-18T14:23:02,240.0,0.0,89.0,2020-02-18,,
Yunnan,Mainland China,2020-02-18T09:43:08,172.0,0.0,57.0,2020-02-18,,
Hainan,Mainland China,2020-02-18T10:43:02,163.0,4.0,79.0,2020-02-18,,
Guizhou,Mainland China,2020-02-18T13:33:02,146.0,2.0,66.0,2020-02-18,,
Shanxi,Mainland China,2020-02-18T23:23:03,131.0,0.0,61.0,2020-02-18,,
Tianjin,Mainland China,2020-02-18T13:53:02,128.0,3.0,48.0,2020-02-18,,
Liaoning,Mainland China,2020-02-18T12:53:02,121.0,1.0,53.0,2020-02-18,,
Gansu,Mainland China,2020-02-18T14:53:02,91.0,2.0,62.0,2020-02-18,,
Jilin,Mainland China,2020-02-18T07:43:02,89.0,1.0,36.0,2020-02-18,,
,Singapore,2020-02-18T16:53:03,81.0,0.0,29.0,2020-02-18,,
Xinjiang,Mainland China,2020-02-18T01:03:15,76.0,1.0,12.0,2020-02-18,,
,Japan,2020-02-18T17:23:04,74.0,1.0,13.0,2020-02-18,,
Inner Mongolia,Mainland China,2020-02-18T02:03:06,73.0,0.0,8.0,2020-02-18,,
Ningxia,Mainland China,2020-02-18T10:23:03,70.0,0.0,42.0,2020-02-18,,
Hong Kong,Hong Kong,2020-02-18T23:43:02,62.0,1.0,2.0,2020-02-18,,
,Thailand,2020-02-17T07:33:02,35.0,0.0,15.0,2020-02-18,,
,South Korea,2020-02-18T03:43:02,31.0,0.0,12.0,2020-02-18,,
,Malaysia,2020-02-18T16:23:02,22.0,0.0,13.0,2020-02-18,,
Taiwan,Taiwan,2020-02-17T15:43:02,22.0,1.0,2.0,2020-02-18,,
Qinghai,Mainland China,2020-02-18T07:43:02,18.0,0.0,15.0,2020-02-18,,
,Germany,2020-02-18T17:03:03,16.0,0.0,12.0,2020-02-18,,
,Vietnam,2020-02-13T06:33:02,16.0,0.0,7.0,2020-02-18,,
,France,2020-02-15T20:53:02,12.0,1.0,4.0,2020-02-18,,
Macau,Macau,2020-02-16T12:03:06,10.0,0.0,5.0,2020-02-18,,
,UK,2020-02-16T16:23:06,9.0,0.0,8.0,2020-02-18,,
